FechaEnvio,NumeroFacturaDeCargos,NumeroDePago,CargosTotales,Creditos,MontoDeEnvio,TotalDelEnvio,MontoDelDescuento,CuotasEIncentivos,MontoDePago,IdAfiliacion,Número de establecimiento que envía,SucursalQueEnvia,ConteoDeTransacciones,FechaPago,NombreSucursal,IVA,Descripcion,FechaTransaccion,NumeroDeMensualidades
01/06/2026,1582,31538767,"10,206.17",0,"10,206.17","10,206.17",-10.21,0,"10,194.33",7464542802,7464542802,,9,04/06/2026,BOLICHE,-1.63,,01/06/2026,0
01/06/2026,177,51533667,"1,330.12",0,"1,330.12","1,330.12",-1.33,0,"1,328.58",8488075888,8488075888,,1,04/06/2026,NOVIA DEL MAR,-0.21,,01/06/2026,0
01/06/2026,9,51533669,"2,327.82",0,"2,327.82","2,327.82",-2.33,0,"2,325.12",8488075995,8488075995,,1,04/06/2026,CHETUMAL PLAZA,-0.37,,02/06/2026,0
01/06/2026,63,51533966,"2,000.05",0,"2,000.05","2,000.05",-2,0,"1,997.73",8489189068,8489189068,,1,04/06/2026,SUBTENIENTE,-0.32,,01/06/2026,0
31/05/2026,64,41531027,827.7,0,827.7,827.7,-0.83,0,826.74,7469546899,7469546899,,1,04/06/2026,PUERTO REAL,-0.13,,01/06/2026,0
31/05/2026,104,51533637,"1,200.00",0,"1,200.00","1,200.00",-1.2,0,"1,198.61",8487957920,8487957920,,3,04/06/2026,KANISTE,-0.19,,01/06/2026,0
31/05/2026,176,51533667,700,0,700,700,-0.7,0,699.19,8488075888,8488075888,,1,04/06/2026,NOVIA DEL MAR,-0.11,,01/06/2026,0
31/05/2026,264,51533670,551.8,0,551.8,551.8,-0.55,0,551.16,8488076035,8488076035,,1,04/06/2026,BENITO,-0.09,,01/06/2026,0
31/05/2026,62,51533966,700,0,700,700,-0.7,0,699.19,8489189068,8489189068,,1,04/06/2026,SUBTENIENTE,-0.11,,01/06/2026,0
31/05/2026,1580,31526887,"2,136.10",0,"2,136.10","2,136.10",-2.14,0,"2,133.62",7464542802,7464542802,,1,03/06/2026,BOLICHE,-0.34,,31/05/2026,0
31/05/2026,1581,31526887,571.8,0,571.8,571.8,-0.57,0,571.14,7464542802,7464542802,,1,03/06/2026,BOLICHE,-0.09,,01/06/2026,0
31/05/2026,63,31528549,"1,962.87",0,"1,962.87","1,962.87",-1.96,0,"1,960.60",7469546899,7469546899,,1,03/06/2026,PUERTO REAL,-0.31,,31/05/2026,0
31/05/2026,22,51520443,715.89,0,715.89,715.89,-0.72,0,715.06,8488075847,8488075847,,1,03/06/2026,HEROES,-0.11,,31/05/2026,0
31/05/2026,175,51520444,"1,583.40",0,"1,583.40","1,583.40",-1.58,0,"1,581.57",8488075888,8488075888,,2,03/06/2026,NOVIA DEL MAR,-0.25,,31/05/2026,0
31/05/2026,7,51520446,"1,327.15",0,"1,327.15","1,327.15",-1.33,0,"1,325.61",8488075995,8488075995,,1,03/06/2026,CHETUMAL PLAZA,-0.21,,31/05/2026,0
31/05/2026,8,51520446,500,0,500,500,-0.5,0,499.42,8488075995,8488075995,,1,03/06/2026,CHETUMAL PLAZA,-0.08,,01/06/2026,0
30/05/2026,1578,31526887,"2,308.82",0,"2,308.82","2,308.82",-2.31,0,"2,306.14",7464542802,7464542802,,3,03/06/2026,BOLICHE,-0.37,,30/05/2026,0
30/05/2026,1579,31526887,"1,700.00",0,"1,700.00","1,700.00",-1.7,0,"1,698.03",7464542802,7464542802,,2,03/06/2026,BOLICHE,-0.27,,31/05/2026,0
30/05/2026,7,31526888,857.7,0,857.7,857.7,-0.86,0,856.7,7464542810,7464542810,,1,03/06/2026,POMUCH,-0.14,,31/05/2026,0
30/05/2026,103,51520414,343.08,0,343.08,343.08,-0.34,0,342.69,8487957920,8487957920,,1,03/06/2026,KANISTE,-0.05,,31/05/2026,0
30/05/2026,174,51520444,"1,778.55",0,"1,778.55","1,778.55",-1.78,0,"1,776.49",8488075888,8488075888,,3,03/06/2026,NOVIA DEL MAR,-0.28,,30/05/2026,0
30/05/2026,6,51520446,"1,000.00",0,"1,000.00","1,000.00",-1,0,998.84,8488075995,8488075995,,1,03/06/2026,CHETUMAL PLAZA,-0.16,,31/05/2026,0
30/05/2026,263,51520447,850,0,850,850,-0.85,0,849.01,8488076035,8488076035,,1,03/06/2026,BENITO,-0.14,,30/05/2026,0
30/05/2026,102,51520736,"1,210.15",0,"1,210.15","1,210.15",-1.21,0,"1,208.75",8489189027,8489189027,,2,03/06/2026,AVENIDA CENTRAL,-0.19,,31/05/2026,0
30/05/2026,1,51520765,497.9,0,497.9,497.9,-0.5,0,497.32,8489278671,8489278671,,1,03/06/2026,KIN HA,-0.08,,31/05/2026,0
30/05/2026,24,51520766,735.58,0,735.58,735.58,-0.74,0,734.72,8489278820,8489278820,,1,03/06/2026,FRONTERA,-0.12,,31/05/2026,0
29/05/2026,1574,31526887,500,0,500,500,-0.5,0,499.42,7464542802,7464542802,,1,03/06/2026,BOLICHE,-0.08,,29/05/2026,0
29/05/2026,1575,31526887,300,0,300,300,-0.3,0,299.65,7464542802,7464542802,,1,03/06/2026,BOLICHE,-0.05,,29/05/2026,0
29/05/2026,1576,31526887,"3,725.52",0,"3,725.52","3,725.52",-3.73,0,"3,721.19",7464542802,7464542802,,5,03/06/2026,BOLICHE,-0.6,,29/05/2026,0
29/05/2026,1577,31526887,"3,366.39",0,"3,366.39","3,366.39",-3.37,0,"3,362.48",7464542802,7464542802,,3,03/06/2026,BOLICHE,-0.54,,30/05/2026,0
29/05/2026,136,31528525,899.46,0,899.46,899.46,-0.9,0,898.42,7469540645,7469540645,,1,03/06/2026,CHAMPOTON MALECON,-0.14,,30/05/2026,0
29/05/2026,102,51520414,600,0,600,600,-0.6,0,599.3,8487957920,8487957920,,1,03/06/2026,KANISTE,-0.1,,30/05/2026,0
29/05/2026,172,51520444,"1,454.32",0,"1,454.32","1,454.32",-1.45,0,"1,452.64",8488075888,8488075888,,3,03/06/2026,NOVIA DEL MAR,-0.23,,29/05/2026,0
29/05/2026,173,51520444,"1,522.07",0,"1,522.07","1,522.07",-1.52,0,"1,520.31",8488075888,8488075888,,1,03/06/2026,NOVIA DEL MAR,-0.24,,30/05/2026,0
29/05/2026,100,51520736,"2,309.70",0,"2,309.70","2,309.70",-2.31,0,"2,307.02",8489189027,8489189027,,2,03/06/2026,AVENIDA CENTRAL,-0.37,,29/05/2026,0
29/05/2026,101,51520736,"1,450.22",0,"1,450.22","1,450.22",-1.45,0,"1,448.54",8489189027,8489189027,,1,03/06/2026,AVENIDA CENTRAL,-0.23,,29/05/2026,0
29/05/2026,23,51520766,"3,231.92",0,"3,231.92","3,231.92",-3.23,0,"3,228.17",8489278820,8489278820,,2,03/06/2026,FRONTERA,-0.52,,29/05/2026,0
